Clave,Proveedor,Tipo de Producto,Categoria de Productos,Precio,Nombre del material,Color,Ancho,Composición,Flamabilidad,Abrasion,Decoloración a la luz,Traspaso de color,Peeling,Aplicación,Acabado,Procedencia,Código de lavado,Repeat HV,Unidad de venta,Notas/Otros,Backing
4184/01,Pollack,Telas Contract,Telas,0.00,Wanderlust,Lagoon,,,,,,,,,,,,,,,
4184/02,Pollack,Telas Contract,Telas,0.00,Wanderlust,Hot Air Balloon,,,,,,,,,,,,,,,
4185/01,Pollack,Telas Contract,Telas,0.00,Wanderlust,Painted Desert,,,,,,,,,,,,,,,
4185/02,Pollack,Telas Contract,Telas,0.00,Wanderlust,Hollyhock,,,,,,,,,,,,,,,
4185/03,Pollack,Telas Contract,Telas,0.00,Santa Fe,White Sand,,,,,,,,,,,,,,,
4185/04,Pollack,Telas Contract,Telas,0.00,Santa Fe,Maize,,,,,,,,,,,,,,,
4186/01,Pollack,Telas Contract,Telas,0.00,Santa Fe,Rattlesnake,,,,,,,,,,,,,,,
4186/02,Pollack,Telas Contract,Telas,0.00,Santa Fe,Silver Spring,,,,,,,,,,,,,,,
4186/03,Pollack,Telas Contract,Telas,0.00,Santa Fe,Blue Moon,,,,,,,,,,,,,,,
4186/04,Pollack,Telas Contract,Telas,0.00,Santa Fe,Oasis,,,,,,,,,,,,,,,
4186/05,Pollack,Telas Contract,Telas,0.00,Santa Fe,Desert Rose,,,,,,,,,,,,,,,
4186/06,Pollack,Telas Contract,Telas,0.00,Santa Fe,Indigo And Madder,,,,,,,,,,,,,,,
4186/07,Pollack,Telas Contract,Telas,0.00,Santa Fe,Coyote,,,,,,,,,,,,,,,
4186/08,Pollack,Telas Contract,Telas,0.00,Santa Fe,Night Sky,,,,,,,,,,,,,,,
4188/01,Pollack,Telas Contract,Telas,0.00,Exotica,Mourning Dove,,,,,,,,,,,,,,,
4188/02,Pollack,Telas Contract,Telas,0.00,Exotica,Atlantis,,,,,,,,,,,,,,,
4188/03,Pollack,Telas Contract,Telas,0.00,Exotica,Bird Of Paradise,,,,,,,,,,,,,,,
4188/04,Pollack,Telas Contract,Telas,0.00,Birdie,Swan,,,,,,,,,,,,,,,
4188/05,Pollack,Telas Contract,Telas,0.00,Birdie,Goldfinch,,,,,,,,,,,,,,,
4188/06,Pollack,Telas Contract,Telas,0.00,Birdie,Dove,,,,,,,,,,,,,,,
4188/07,Pollack,Telas Contract,Telas,0.00,Birdie,Blue Heron,,,,,,,,,,,,,,,
4188/08,Pollack,Telas Contract,Telas,0.00,Birdie,Turquoise Jay,,,,,,,,,,,,,,,
4189/02,Pollack,Telas Contract,Telas,0.00,Birdie,Oriole,,,,,,,,,,,,,,,
4189/03,Pollack,Telas Contract,Telas,0.00,Birdie,Raven,,,,,,,,,,,,,,,
4189/04,Pollack,Telas Contract,Telas,0.00,Strategy,Saddle Shoes,,,,,,,,,,,,,,,
4189/05,Pollack,Telas Contract,Telas,0.00,Strategy,Grey Flannel,,,,,,,,,,,,,,,
4189/06,Pollack,Telas Contract,Telas,0.00,Strategy,Tuxedo,,,,,,,,,,,,,,,
4190/01,Pollack,Telas Contract,Telas,0.00,Best Mate,Dolphin,,,,,,,,,,,,,,,
4190/04,Pollack,Telas Contract,Telas,0.00,Best Mate,Sunny Day,,,,,,,,,,,,,,,
4190/05,Pollack,Telas Contract,Telas,0.00,Best Mate,Sea Mist,,,,,,,,,,,,,,,
4190/06,Pollack,Telas Contract,Telas,0.00,Best Mate,Coral Reef,,,,,,,,,,,,,,,
4192/01,Pollack,Telas Contract,Telas,0.00,Best Mate,High Seas,,,,,,,,,,,,,,,
4192/03,Pollack,Telas Contract,Telas,0.00,Best Mate,Ballast,,,,,,,,,,,,,,,
4192/04,Pollack,Telas Contract,Telas,0.00,Feedback,White Noise,,,,,,,,,,,,,,,
4192/05,Pollack,Telas Contract,Telas,0.00,Feedback,Harajuku,,,,,,,,,,,,,,,
4192/06,Pollack,Telas Contract,Telas,0.00,Feedback,Sky Writer,,,,,,,,,,,,,,,
4192/07,Pollack,Telas Contract,Telas,0.00,Feedback,Analog,,,,,,,,,,,,,,,
4192/08,Pollack,Telas Contract,Telas,0.00,Feedback,Greener Pastures,,,,,,,,,,,,,,,
4194/01,Pollack,Telas Contract,Telas,0.00,Feedback,Nightlife,,,,,,,,,,,,,,,
4194/02,Pollack,Telas Contract,Telas,0.00,Feedback,Blackout,,,,,,,,,,,,,,,
4194/03,Pollack,Telas Contract,Telas,0.00,Speedster,White Lightning,,,,,,,,,,,,,,,
4194/04,Pollack,Telas Contract,Telas,0.00,Speedster,Car Wash,,,,,,,,,,,,,,,
4194/05,Pollack,Telas Contract,Telas,0.00,Speedster,Hot Rod,,,,,,,,,,,,,,,
4194/06,Pollack,Telas Contract,Telas,0.00,Speedster,Sock Hop,,,,,,,,,,,,,,,
4195/01,Pollack,Telas Contract,Telas,0.00,Speedster,Water Break,,,,,,,,,,,,,,,
4195/02,Pollack,Telas Contract,Telas,0.00,Speedster,Finish Line,,,,,,,,,,,,,,,
4195/03,Pollack,Telas Contract,Telas,0.00,Speedster,Stretch Limo,,,,,,,,,,,,,,,
4195/04,Pollack,Telas Contract,Telas,0.00,Dynamic Expansion,Skyscraper,,,,,,,,,,,,,,,
4195/05,Pollack,Telas Contract,Telas,0.00,Dynamic Expansion,Guava,,,,,,,,,,,,,,,
4195/06,Pollack,Telas Contract,Telas,0.00,Dynamic Expansion,Denim,,,,,,,,,,,,,,,
4195/07,Pollack,Telas Contract,Telas,0.00,Dynamic Expansion,Zebra,,,,,,,,,,,,,,,
4195/08,Pollack,Telas Contract,Telas,0.00,Gingham Maze,Hopscotch,,,,,,,,,,,,,,,
4195/09,Pollack,Telas Contract,Telas,0.00,Gingham Maze,Yellow Tape,,,,,,,,,,,,,,,
4195/10,Pollack,Telas Contract,Telas,0.00,Gingham Maze,Concrete Jungle,,,,,,,,,,,,,,,
4195/11,Pollack,Telas Contract,Telas,0.00,Drawers,Turquoise Bead,,,,,,,,,,,,,,,
4195/12,Pollack,Telas Contract,Telas,0.00,Drawers,Spun Gold,,,,,,,,,,,,,,,
4195/13,Pollack,Telas Contract,Telas,0.00,Drawers,Guava,,,,,,,,,,,,,,,
4195/14,Pollack,Telas Contract,Telas,0.00,Drawers,Rocket,,,,,,,,,,,,,,,
4195/15,Pollack,Telas Contract,Telas,0.00,Drawers,Boardwalk,,,,,,,,,,,,,,,
4195/16,Pollack,Telas Contract,Telas,0.00,Drawers,Marine,,,,,,,,,,,,,,,
4195/17,Pollack,Telas Contract,Telas,0.00,Arrow,Flint,,,,,,,,,,,,,,,
4195/18,Pollack,Telas Contract,Telas,0.00,Arrow,Goldfinch,,,,,,,,,,,,,,,
4195/19,Pollack,Telas Contract,Telas,0.00,Arrow,Bluejay,,,,,,,,,,,,,,,
4195/20,Pollack,Telas Contract,Telas,0.00,Arrow,Raven,,,,,,,,,,,,,,,
4195/21,Pollack,Telas Contract,Telas,0.00,Mojave Stripe,White Sands,,,,,,,,,,,,,,,
4195/22,Pollack,Telas Contract,Telas,0.00,Mojave Stripe,Burlap,,,,,,,,,,,,,,,
4195/23,Pollack,Telas Contract,Telas,0.00,Mojave Stripe,Arizona,,,,,,,,,,,,,,,
4195/24,Pollack,Telas Contract,Telas,0.00,Mojave Stripe,Big Sky,,,,,,,,,,,,,,,
4196/07,Pollack,Telas Contract,Telas,0.00,Mojave Stripe,Succulent,,,,,,,,,,,,,,,
4196/08,Pollack,Telas Contract,Telas,0.00,Mojave Stripe,Crater,,,,,,,,,,,,,,,
4197/01,Pollack,Telas Contract,Telas,0.00,Mojave Stripe,Rain Shadow,,,,,,,,,,,,,,,
4197/04,Pollack,Telas Contract,Telas,0.00,King Minos,Carved Marble,,,,,,,,,,,,,,,
4199/01,Pollack,Telas Contract,Telas,0.00,King Minos,Pyramid,,,,,,,,,,,,,,,
4199/02,Pollack,Telas Contract,Telas,0.00,King Minos,Bronze Age,,,,,,,,,,,,,,,
4199/03,Pollack,Telas Contract,Telas,0.00,King Minos,Isle Of Crete,,,,,,,,,,,,,,,
4200/01,Pollack,Telas Contract,Telas,0.00,King Minos,Deep Night,,,,,,,,,,,,,,,
4200/02,Pollack,Telas Contract,Telas,0.00,Wilder,Winterscape,,,,,,,,,,,,,,,
4200/03,Pollack,Telas Contract,Telas,0.00,Wilder,Husk,,,,,,,,,,,,,,,
4200/04,Pollack,Telas Contract,Telas,0.00,Wilder,Sweet Potato,,,,,,,,,,,,,,,
4200/05,Pollack,Telas Contract,Telas,0.00,Wilder,New Moon,,,,,,,,,,,,,,,
4201/01,Pollack,Telas Contract,Telas,0.00,Watson,Chalk,,,,,,,,,,,,,,,
4201/02,Pollack,Telas Contract,Telas,0.00,Watson,Tide Pool,,,,,,,,,,,,,,,
4201/03,Pollack,Telas Contract,Telas,0.00,Watson,Woodgrain,,,,,,,,,,,,,,,
4201/04,Pollack,Telas Contract,Telas,0.00,Watson,Pipe,,,,,,,,,,,,,,,
4202/01,Pollack,Telas Contract,Telas,0.00,Watson,London,,,,,,,,,,,,,,,
4202/02,Pollack,Telas Contract,Telas,0.00,York,Natural,,,,,,,,,,,,,,,
4202/03,Pollack,Telas Contract,Telas,0.00,York,Cobblestone,,,,,,,,,,,,,,,
4202/04,Pollack,Telas Contract,Telas,0.00,York,Lichen,,,,,,,,,,,,,,,
4203/01,Pollack,Telas Contract,Telas,0.00,York,Curry,,,,,,,,,,,,,,,
4203/02,Pollack,Telas Contract,Telas,0.00,York,Storm Cloud,,,,,,,,,,,,,,,
4203/03,Pollack,Telas Contract,Telas,0.00,London,Fog,,,,,,,,,,,,,,,
4203/04,Pollack,Telas Contract,Telas,0.00,London,Big Ben,,,,,,,,,,,,,,,
4203/05,Pollack,Telas Contract,Telas,0.00,London,Fish And Chips,,,,,,,,,,,,,,,
4203/06,Pollack,Telas Contract,Telas,0.00,London,Oxblood,,,,,,,,,,,,,,,
4203/07,Pollack,Telas Contract,Telas,0.00,London,Red Phone Box,,,,,,,,,,,,,,,
4203/08,Pollack,Telas Contract,Telas,0.00,London,River Thames,,,,,,,,,,,,,,,
4203/09,Pollack,Telas Contract,Telas,0.00,London,Covent Garden,,,,,,,,,,,,,,,
4203/10,Pollack,Telas Contract,Telas,0.00,London,Cobblestone,,,,,,,,,,,,,,,
4205/01,Pollack,Telas Contract,Telas,0.00,London,Queens Gate,,,,,,,,,,,,,,,
4205/02,Pollack,Telas Contract,Telas,0.00,Glasgow,Ship Builder,,,,,,,,,,,,,,,
4205/03,Pollack,Telas Contract,Telas,0.00,Glasgow,Cathedral,,,,,,,,,,,,,,,
4205/04,Pollack,Telas Contract,Telas,0.00,Glasgow,Whiskey,,,,,,,,,,,,,,,
4205/05,Pollack,Telas Contract,Telas,0.00,Glasgow,Seaport,,,,,,,,,,,,,,,
4205/06,Pollack,Telas Contract,Telas,0.00,Glasgow,Celtic,,,,,,,,,,,,,,,
4205/07,Pollack,Telas Contract,Telas,0.00,Glasgow,River Clyde,,,,,,,,,,,,,,,
4206/01,Pollack,Telas Contract,Telas,0.00,Glasgow,Highlander,,,,,,,,,,,,,,,
4206/02,Pollack,Telas Contract,Telas,0.00,Glasgow,Crest,,,,,,,,,,,,,,,
4206/03,Pollack,Telas Contract,Telas,0.00,Glasgow,Sporran,,,,,,,,,,,,,,,
4206/04,Pollack,Telas Contract,Telas,0.00,Metamorphosis,Woodlawn,,,,,,,,,,,,,,,
4206/05,Pollack,Telas Contract,Telas,0.00,Metamorphosis,Moth,,,,,,,,,,,,,,,
4206/06,Pollack,Telas Contract,Telas,0.00,Metamorphosis,Grasshopper,,,,,,,,,,,,,,,
4206/07,Pollack,Telas Contract,Telas,0.00,Metamorphosis,Autumn,,,,,,,,,,,,,,,
4206/08,Pollack,Telas Contract,Telas,0.00,Metamorphosis,Butterfly,,,,,,,,,,,,,,,
4207/01,Pollack,Telas Contract,Telas,0.00,Ebru,Alabaster,,,,,,,,,,,,,,,
4207/02,Pollack,Telas Contract,Telas,0.00,Ebru,Blue Agate,,,,,,,,,,,,,,,
4207/03,Pollack,Telas Contract,Telas,0.00,Ebru,Basalt,,,,,,,,,,,,,,,
4207/04,Pollack,Telas Contract,Telas,0.00,Ebru,Smoky Amethyst,,,,,,,,,,,,,,,
4207/05,Pollack,Telas Contract,Telas,0.00,Ebru,Yellow Opal,,,,,,,,,,,,,,,
4207/06,Pollack,Telas Contract,Telas,0.00,Ebru,Amber,,,,,,,,,,,,,,,
4208/01,Pollack,Telas Contract,Telas,0.00,Ebru,Kaleidoscope,,,,,,,,,,,,,,,
4208/02,Pollack,Telas Contract,Telas,0.00,Ebru,Emerald,,,,,,,,,,,,,,,
4208/03,Pollack,Telas Contract,Telas,0.00,Fantasy Land,Fire And Ice,,,,,,,,,,,,,,,
4208/04,Pollack,Telas Contract,Telas,0.00,Fantasy Land,Silver Mist,,,,,,,,,,,,,,,
4208/05,Pollack,Telas Contract,Telas,0.00,Fantasy Land,Haze,,,,,,,,,,,,,,,
4208/06,Pollack,Telas Contract,Telas,0.00,Fantasy Land,Sunlit,,,,,,,,,,,,,,,
4209/01,Pollack,Telas Contract,Telas,0.00,Fantasy Land,Copper,,,,,,,,,,,,,,,
4209/02,Pollack,Telas Contract,Telas,0.00,Fantasy Land,Bluejay,,,,,,,,,,,,,,,
4209/03,Pollack,Telas Contract,Telas,0.00,Dandy,Toffee,,,,,,,,,,,,,,,
4209/04,Pollack,Telas Contract,Telas,0.00,Dandy,Daytime,,,,,,,,,,,,,,,
4209/05,Pollack,Telas Contract,Telas,0.00,Dandy,Bluebird,,,,,,,,,,,,,,,
4210/01,Pollack,Telas Contract,Telas,0.00,Dandy,Berry Jam,,,,,,,,,,,,,,,
4210/02,Pollack,Telas Contract,Telas,0.00,Dandy,Cricket,,,,,,,,,,,,,,,
4210/03,Pollack,Telas Contract,Telas,0.00,Dandy,Black Tie,,,,,,,,,,,,,,,
4210/04,Pollack,Telas Contract,Telas,0.00,Trixie,Queen,,,,,,,,,,,,,,,
4210/05,Pollack,Telas Contract,Telas,0.00,Trixie,Eyeshadow,,,,,,,,,,,,,,,
4210/06,Pollack,Telas Contract,Telas,0.00,Trixie,Maquillage,,,,,,,,,,,,,,,
4210/07,Pollack,Telas Contract,Telas,0.00,Trixie,Golf Pants,,,,,,,,,,,,,,,
4211/04,Pollack,Telas Contract,Telas,0.00,Lollipop,Nougat,,,,,,,,,,,,,,,
4211/05,Pollack,Telas Contract,Telas,0.00,Lollipop,Sunshine,,,,,,,,,,,,,,,
4211/07,Pollack,Telas Contract,Telas,0.00,Lollipop,Dragon Fruit,,,,,,,,,,,,,,,
4211/08,Pollack,Telas Contract,Telas,0.00,Lollipop,Agave,,,,,,,,,,,,,,,
4211/09,Pollack,Telas Contract,Telas,0.00,Lollipop,Blueberry,,,,,,,,,,,,,,,
4211/10,Pollack,Telas Contract,Telas,0.00,Lollipop,Licorice,,,,,,,,,,,,,,,
4211/11,Pollack,Telas Contract,Telas,0.00,Parade,Avenue,,,,,,,,,,,,,,,
4212/01,Pollack,Telas Contract,Telas,0.00,Parade,Marquee,,,,,,,,,,,,,,,
4212/02,Pollack,Telas Contract,Telas,0.00,Parade,Block Party,,,,,,,,,,,,,,,
4212/03,Pollack,Telas Contract,Telas,0.00,Braga Bridge,Driftwood,,,,,,,,,,,,,,,
4212/04,Pollack,Telas Contract,Telas,0.00,Braga Bridge,Sunny Day,,,,,,,,,,,,,,,
4212/05,Pollack,Telas Contract,Telas,0.00,Braga Bridge,Iron,,,,,,,,,,,,,,,
4213/01,Pollack,Telas Contract,Telas,0.00,Braga Bridge,Steel,,,,,,,,,,,,,,,
4213/02,Pollack,Telas Contract,Telas,0.00,Braga Bridge,Gold Rush,,,,,,,,,,,,,,,
4213/03,Pollack,Telas Contract,Telas,0.00,Braga Bridge,Spark,,,,,,,,,,,,,,,
4213/04,Pollack,Telas Contract,Telas,0.00,Inspiration,Oyster,,,,,,,,,,,,,,,
4213/05,Pollack,Telas Contract,Telas,0.00,Inspiration,Fireworks,,,,,,,,,,,,,,,
4213/06,Pollack,Telas Contract,Telas,0.00,Inspiration,Coral Reef,,,,,,,,,,,,,,,
4213/07,Pollack,Telas Contract,Telas,0.00,Inspiration,Lakeside,,,,,,,,,,,,,,,
4213/08,Pollack,Telas Contract,Telas,0.00,Inspiration,High Tide,,,,,,,,,,,,,,,
4214/01,Pollack,Telas Contract,Telas,0.00,Inspiration,Cast Iron,,,,,,,,,,,,,,,
4214/02,Pollack,Telas Contract,Telas,0.00,Country Road,Flax,,,,,,,,,,,,,,,
4214/03,Pollack,Telas Contract,Telas,0.00,Country Road,Bison,,,,,,,,,,,,,,,
4214/04,Pollack,Telas Contract,Telas,0.00,Footpath,Snow,,,,,,,,,,,,,,,
4214/05,Pollack,Telas Contract,Telas,0.00,Footpath,Robin,,,,,,,,,,,,,,,
4214/07,Pollack,Telas Contract,Telas,0.00,Footpath,Tigerlily,,,,,,,,,,,,,,,
4214/08,Pollack,Telas Contract,Telas,0.00,Footpath,Deep Sea,,,,,,,,,,,,,,,
4215/01,Pollack,Telas Contract,Telas,0.00,Footpath,Coal,,,,,,,,,,,,,,,
4215/02,Pollack,Telas Contract,Telas,0.00,Petite Plaid,White Tie,,,,,,,,,,,,,,,
4215/03,Pollack,Telas Contract,Telas,0.00,Petite Plaid,Rouge,,,,,,,,,,,,,,,
4215/04,Pollack,Telas Contract,Telas,0.00,Petite Plaid,Metropolitan,,,,,,,,,,,,,,,
4215/05,Pollack,Telas Contract,Telas,0.00,Petite Plaid,Midnight,,,,,,,,,,,,,,,
4215/06,Pollack,Telas Contract,Telas,0.00,Petite Plaid,Noir,,,,,,,,,,,,,,,
4215/07,Pollack,Telas Contract,Telas,0.00,Amherst,Driftwood,,,,,,,,,,,,,,,
4215/08,Pollack,Telas Contract,Telas,0.00,Amherst,Autumn,,,,,,,,,,,,,,,
4215/09,Pollack,Telas Contract,Telas,0.00,Amherst,Winter,,,,,,,,,,,,,,,
4216/01,Pollack,Telas Contract,Telas,0.00,Amherst,Barrel,,,,,,,,,,,,,,,
4216/02,Pollack,Telas Contract,Telas,0.00,Amherst,Harvest Moon,,,,,,,,,,,,,,,
4216/05,Pollack,Telas Contract,Telas,0.00,Amherst,Zinnia,,,,,,,,,,,,,,,
4216/07,Pollack,Telas Contract,Telas,0.00,Amherst,Sweetgrass,,,,,,,,,,,,,,,
4217/01,Pollack,Telas Contract,Telas,0.00,Amherst,Blue Spruce,,,,,,,,,,,,,,,
4217/02,Pollack,Telas Contract,Telas,0.00,Amherst,Marsh,,,,,,,,,,,,,,,
4217/03,Pollack,Telas Contract,Telas,0.00,Amherst,Harbor,,,,,,,,,,,,,,,
4217/04,Pollack,Telas Contract,Telas,0.00,Amherst,Brick Road,,,,,,,,,,,,,,,
4217/05,Pollack,Telas Contract,Telas,0.00,Amherst,Cobblestone,,,,,,,,,,,,,,,
4218/01,Pollack,Telas Contract,Telas,0.00,Rolling Hills,Ski Season,,,,,,,,,,,,,,,
4218/02,Pollack,Telas Contract,Telas,0.00,Rolling Hills,Prairie,,,,,,,,,,,,,,,
4218/03,Pollack,Telas Contract,Telas,0.00,Rolling Hills,Daybreak,,,,,,,,,,,,,,,
4218/04,Pollack,Telas Contract,Telas,0.00,Rolling Hills,Misty Mountain,,,,,,,,,,,,,,,
4218/05,Pollack,Telas Contract,Telas,0.00,Rolling Hills,Blue Ridge,,,,,,,,,,,,,,,
4218/06,Pollack,Telas Contract,Telas,0.00,Rolling Hills,Painted Desert,,,,,,,,,,,,,,,
4218/07,Pollack,Telas Contract,Telas,0.00,Desert Stripe,Ghost Town,,,,,,,,,,,,,,,
4218/08,Pollack,Telas Contract,Telas,0.00,Desert Stripe,Dusk,,,,,,,,,,,,,,,
4219/01,Pollack,Telas Contract,Telas,0.00,Desert Stripe,Oasis,,,,,,,,,,,,,,,
4219/02,Pollack,Telas Contract,Telas,0.00,Desert Stripe,Spice Market,,,,,,,,,,,,,,,
4219/03,Pollack,Telas Contract,Telas,0.00,Desert Stripe,River Rocks,,,,,,,,,,,,,,,
4219/04,Pollack,Telas Contract,Telas,0.00,Desert Stripe,Abyss,,,,,,,,,,,,,,,
4219/05,Pollack,Telas Contract,Telas,0.00,Folk Dance,Scrim,,,,,,,,,,,,,,,
4219/06,Pollack,Telas Contract,Telas,0.00,Folk Dance,Brass Band,,,,,,,,,,,,,,,
4219/07,Pollack,Telas Contract,Telas,0.00,Folk Dance,Blue Cameo,,,,,,,,,,,,,,,
4219/08,Pollack,Telas Contract,Telas,0.00,Folk Dance,Backstage,,,,,,,,,,,,,,,
4219/09,Pollack,Telas Contract,Telas,0.00,Art School,Gesso,,,,,,,,,,,,,,,
4219/10,Pollack,Telas Contract,Telas,0.00,Art School,Canvas,,,,,,,,,,,,,,,
4219/11,Pollack,Telas Contract,Telas,0.00,Art School,Ochre,,,,,,,,,,,,,,,
4219/12,Pollack,Telas Contract,Telas,0.00,Art School,Patina,,,,,,,,,,,,,,,
4219/13,Pollack,Telas Contract,Telas,0.00,Art School,Charcoal,,,,,,,,,,,,,,,
4219/14,Pollack,Telas Contract,Telas,0.00,Square Dance,Prep School,,,,,,,,,,,,,,,
4219/16,Pollack,Telas Contract,Telas,0.00,Square Dance,Fruit Punch,,,,,,,,,,,,,,,
4219/17,Pollack,Telas Contract,Telas,0.00,Square Dance,The Blues,,,,,,,,,,,,,,,
4219/18,Pollack,Telas Contract,Telas,0.00,Square Dance,Town Hall,,,,,,,,,,,,,,,
4219/19,Pollack,Telas Contract,Telas,0.00,Boxing Day,Sea Mist,,,,,,,,,,,,,,,
4220/01,Pollack,Telas Contract,Telas,0.00,Boxing Day,Field,,,,,,,,,,,,,,,
4220/02,Pollack,Telas Contract,Telas,0.00,Boxing Day,Woodwind,,,,,,,,,,,,,,,
4220/03,Pollack,Telas Contract,Telas,0.00,Boxing Day,Floodplain,,,,,,,,,,,,,,,
4220/04,Pollack,Telas Contract,Telas,0.00,Eindhoven,Iron Gate,,,,,,,,,,,,,,,
4220/05,Pollack,Telas Contract,Telas,0.00,Eindhoven,Bike Lane,,,,,,,,,,,,,,,
4220/07,Pollack,Telas Contract,Telas,0.00,Eindhoven,Patina,,,,,,,,,,,,,,,
4221/01,Pollack,Telas Contract,Telas,0.00,Eindhoven,Dijon,,,,,,,,,,,,,,,
4221/02,Pollack,Telas Contract,Telas,0.00,Eindhoven,Tulip,,,,,,,,,,,,,,,
4221/03,Pollack,Telas Contract,Telas,0.00,Eindhoven,Delft Blue,,,,,,,,,,,,,,,
4221/04,Pollack,Telas Contract,Telas,0.00,Eindhoven,Charcoal,,,,,,,,,,,,,,,
4221/05,Pollack,Telas Contract,Telas,0.00,Oaxaca,Armadillo,,,,,,,,,,,,,,,
4221/06,Pollack,Telas Contract,Telas,0.00,Oaxaca,Masa,,,,,,,,,,,,,,,
4221/07,Pollack,Telas Contract,Telas,0.00,Oaxaca,Gold Coin,,,,,,,,,,,,,,,
4221/08,Pollack,Telas Contract,Telas,0.00,Oaxaca,Pottery,,,,,,,,,,,,,,,
4221/09,Pollack,Telas Contract,Telas,0.00,Oaxaca,Agave,,,,,,,,,,,,,,,
4221/10,Pollack,Telas Contract,Telas,0.00,Oaxaca,Bluestone,,,,,,,,,,,,,,,
4222/01,Pollack,Telas Contract,Telas,0.00,Oaxaca,Palm Tree,,,,,,,,,,,,,,,
4222/02,Pollack,Telas Contract,Telas,0.00,Oaxaca,Ravine,,,,,,,,,,,,,,,
4222/03,Pollack,Telas Contract,Telas,0.00,Oaxaca,Fireworks,,,,,,,,,,,,,,,
4222/04,Pollack,Telas Contract,Telas,0.00,Oaxaca,Donkey,,,,,,,,,,,,,,,
4222/05,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Ozone,,,,,,,,,,,,,,,
4222/06,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Comet,,,,,,,,,,,,,,,
4222/07,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Canyon,,,,,,,,,,,,,,,
4222/08,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Cactus,,,,,,,,,,,,,,,
4222/09,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Reflecting Pool,,,,,,,,,,,,,,,
4222/10,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Dusk,,,,,,,,,,,,,,,
4222/11,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Hightide,,,,,,,,,,,,,,,
4222/12,Pollack,Telas Contract,Telas,0.00,Soleil Stripe,Shadow,,,,,,,,,,,,,,,
4223/01,Pollack,Telas Contract,Telas,0.00,Paintbrush,Coastal Fog,,,,,,,,,,,,,,,
4223/02,Pollack,Telas Contract,Telas,0.00,Paintbrush,Golden Hour,,,,,,,,,,,,,,,
4223/03,Pollack,Telas Contract,Telas,0.00,Paintbrush,Thistle,,,,,,,,,,,,,,,
4223/04,Pollack,Telas Contract,Telas,0.00,Paintbrush,Picnic,,,,,,,,,,,,,,,
4223/05,Pollack,Telas Contract,Telas,0.00,Paintbrush,Sea Glass,,,,,,,,,,,,,,,
4223/06,Pollack,Telas Contract,Telas,0.00,Paintbrush,Waterfront,,,,,,,,,,,,,,,
4223/07,Pollack,Telas Contract,Telas,0.00,Paintbrush,Cast Iron,,,,,,,,,,,,,,,
4223/08,Pollack,Telas Contract,Telas,0.00,Dash Around,Sandcastle,,,,,,,,,,,,,,,
4223/09,Pollack,Telas Contract,Telas,0.00,Dash Around,Wicker,,,,,,,,,,,,,,,
4224/01,Pollack,Telas Contract,Telas,0.00,Dash Around,Lemon Zest,,,,,,,,,,,,,,,
4224/02,Pollack,Telas Contract,Telas,0.00,Dash Around,Sun Kissed,,,,,,,,,,,,,,,
4224/03,Pollack,Telas Contract,Telas,0.00,Dash Around,Basil,,,,,,,,,,,,,,,
4224/04,Pollack,Telas Contract,Telas,0.00,Dash Around,Ocean,,,,,,,,,,,,,,,
4224/05,Pollack,Telas Contract,Telas,0.00,Dash Around,Cosmic,,,,,,,,,,,,,,,
4224/06,Pollack,Telas Contract,Telas,0.00,Dash Around,Anchor,,,,,,,,,,,,,,,
4224/07,Pollack,Telas Contract,Telas,0.00,Dash Around,Ink,,,,,,,,,,,,,,,
4225/01,Pollack,Telas Contract,Telas,0.00,Heathered Flannel,Down,,,,,,,,,,,,,,,
